Time	Value	Arm	Bowl	Dosage pump	Drain pump	Water valve	Blow dryer	Duration
1239,924940	0x36	Stop	CW	Off	On	On	Off	0,000020
1239,924960	0x34	Stop	CW	Off	On	Off	Off	0,099975
1240,024935	0x36	Stop	CW	Off	On	On	Off	0,000020
1240,024955	0x34	Stop	CW	Off	On	Off	Off	0,099990
1240,124945	0x36	Stop	CW	Off	On	On	Off	0,000020
1240,124965	0x34	Stop	CW	Off	On	Off	Off	0,100075
1240,225040	0x36	Stop	CW	Off	On	On	Off	0,000020
1240,225060	0x34	Stop	CW	Off	On	Off	Off	0,099960
1240,325020	0x36	Stop	CW	Off	On	On	Off	0,000015
1240,325035	0x34	Stop	CW	Off	On	Off	Off	0,100080
1240,425115	0x36	Stop	CW	Off	On	On	Off	0,000020
1240,425135	0x34	Stop	CW	Off	On	Off	Off	0,099965
1240,525100	0x36	Stop	CW	Off	On	On	Off	0,000020
1240,525120	0x34	Stop	CW	Off	On	Off	Off	0,099950
1240,625070	0x36	Stop	CW	Off	On	On	Off	0,000020
1240,625090	0x34	Stop	CW	Off	On	Off	Off	0,100080
1240,725170	0x36	Stop	CW	Off	On	On	Off	0,000020
1240,725190	0x34	Stop	CW	Off	On	Off	Off	0,099960
1240,825150	0x36	Stop	CW	Off	On	On	Off	0,000020
1240,825170	0x34	Stop	CW	Off	On	Off	Off	0,100085
1240,925255	0x36	Stop	CW	Off	On	On	Off	0,000020
1240,925275	0x34	Stop	CW	Off	On	Off	Off	0,099970
1241,025245	0x36	Stop	CW	Off	On	On	Off	0,000020
1241,025265	0x34	Stop	CW	Off	On	Off	Off	0,099985
1241,125250	0x36	Stop	CW	Off	On	On	Off	0,000015
1241,125265	0x34	Stop	CW	Off	On	Off	Off	0,099965
1241,225230	0x36	Stop	CW	Off	On	On	Off	0,000020
1241,225250	0x34	Stop	CW	Off	On	Off	Off	0,100085
1241,325335	0x36	Stop	CW	Off	On	On	Off	0,000015
1241,325350	0x34	Stop	CW	Off	On	Off	Off	0,099950
1241,425300	0x36	Stop	CW	Off	On	On	Off	0,000020
1241,425320	0x34	Stop	CW	Off	On	Off	Off	0,100085
1241,525405	0x36	Stop	CW	Off	On	On	Off	0,000020
1241,525425	0x34	Stop	CW	Off	On	Off	Off	0,099955
1241,625380	0x36	Stop	CW	Off	On	On	Off	0,000015
1241,625395	0x34	Stop	CW	Off	On	Off	Off	0,099965
1241,725360	0x36	Stop	CW	Off	On	On	Off	0,000020
1241,725380	0x34	Stop	CW	Off	On	Off	Off	0,100075
1241,825455	0x36	Stop	CW	Off	On	On	Off	0,000020
1241,825475	0x34	Stop	CW	Off	On	Off	Off	0,099965
1241,925440	0x36	Stop	CW	Off	On	On	Off	0,000020
1241,925460	0x34	Stop	CW	Off	On	Off	Off	0,099970
1242,025430	0x36	Stop	CW	Off	On	On	Off	0,000020
1242,025450	0x34	Stop	CW	Off	On	Off	Off	0,099985
1242,125435	0x36	Stop	CW	Off	On	On	Off	0,000020
1242,125455	0x34	Stop	CW	Off	On	Off	Off	0,100070
1242,225525	0x36	Stop	CW	Off	On	On	Off	0,000020
1242,225545	0x34	Stop	CW	Off	On	Off	Off	0,099965
1242,325510	0x36	Stop	CW	Off	On	On	Off	0,000020
1242,325530	0x34	Stop	CW	Off	On	Off	Off	0,100075
1242,425605	0x36	Stop	CW	Off	On	On	Off	0,000015
1242,425620	0x34	Stop	CW	Off	On	Off	Off	0,099965
1242,525585	0x36	Stop	CW	Off	On	On	Off	0,000015
1242,525600	0x34	Stop	CW	Off	On	Off	Off	0,099955
1242,625555	0x36	Stop	CW	Off	On	On	Off	0,000020
1242,625575	0x34	Stop	CW	Off	On	Off	Off	0,100075
1242,725650	0x36	Stop	CW	Off	On	On	Off	0,000020
1242,725670	0x34	Stop	CW	Off	On	Off	Off	0,099955
1242,825625	0x36	Stop	CW	Off	On	On	Off	0,000015
1242,825640	0x34	Stop	CW	Off	On	Off	Off	0,100085
1242,925725	0x36	Stop	CW	Off	On	On	Off	0,000015
1242,925740	0x34	Stop	CW	Off	On	Off	Off	0,099975
1243,025715	0x36	Stop	CW	Off	On	On	Off	0,000020
1243,025735	0x34	Stop	CW	Off	On	Off	Off	0,099985
1243,125720	0x36	Stop	CW	Off	On	On	Off	0,000020
1243,125740	0x34	Stop	CW	Off	On	Off	Off	0,099960
1243,225700	0x36	Stop	CW	Off	On	On	Off	0,000015
1243,225715	0x34	Stop	CW	Off	On	Off	Off	0,100055
1243,325770	0x36	Stop	CW	Off	On	On	Off	0,000020
1243,325790	0x34	Stop	CW	Off	On	Off	Off	0,095755
1243,421545	0x35	Stop	CW	Off	On	Off	On	0,063650
1243,485195	0x25	Stop	CCW	Off	On	Off	On	0,005295
1243,490490	0xff	Down	CW	On	On	On	On	0,000005
1243,490495	0x25	Stop	CCW	Off	On	Off	On	0,000015
1243,490510	0x27	Stop	CCW	Off	On	On	On	0,000005
1243,490515	0x25	Stop	CCW	Off	On	Off	On	0,090260
1243,580775	0x27	Stop	CCW	Off	On	On	On	0,000020
1243,580795	0x25	Stop	CCW	Off	On	Off	On	0,045040
1243,625835	0x27	Stop	CCW	Off	On	On	On	0,000020
1243,625855	0x25	Stop	CCW	Off	On	Off	On	0,100075
1243,725930	0x27	Stop	CCW	Off	On	On	On	0,000020
1243,725950	0x25	Stop	CCW	Off	On	Off	On	0,099930
1243,825880	0x27	Stop	CCW	Off	On	On	On	0,000020
1243,825900	0x25	Stop	CCW	Off	On	Off	On	0,100060
1243,925960	0x27	Stop	CCW	Off	On	On	On	0,000020
1243,925980	0x25	Stop	CCW	Off	On	Off	On	0,099960
1244,025940	0x27	Stop	CCW	Off	On	On	On	0,000015
1244,025955	0x25	Stop	CCW	Off	On	Off	On	0,099990
1244,125945	0x27	Stop	CCW	Off	On	On	On	0,000020
1244,125965	0x25	Stop	CCW	Off	On	Off	On	0,100060
1244,226025	0x27	Stop	CCW	Off	On	On	On	0,000020
1244,226045	0x25	Stop	CCW	Off	On	Off	On	0,099930
1244,325975	0x27	Stop	CCW	Off	On	On	On	0,000020
1244,325995	0x25	Stop	CCW	Off	On	Off	On	0,100065
1244,426060	0x27	Stop	CCW	Off	On	On	On	0,000020
1244,426080	0x25	Stop	CCW	Off	On	Off	On	0,099935
1244,526015	0x27	Stop	CCW	Off	On	On	On	0,000020
1244,526035	0x25	Stop	CCW	Off	On	Off	On	0,100055
1244,626090	0x27	Stop	CCW	Off	On	On	On	0,000020
1244,626110	0x25	Stop	CCW	Off	On	Off	On	0,100070
1244,726180	0x27	Stop	CCW	Off	On	On	On	0,000020
1244,726200	0x25	Stop	CCW	Off	On	Off	On	0,099930
1244,826130	0x27	Stop	CCW	Off	On	On	On	0,000020
1244,826150	0x25	Stop	CCW	Off	On	Off	On	0,100065
1244,926215	0x27	Stop	CCW	Off	On	On	On	0,000015
1244,926230	0x25	Stop	CCW	Off	On	Off	On	0,099950
1245,026180	0x27	Stop	CCW	Off	On	On	On	0,000020
1245,026200	0x25	Stop	CCW	Off	On	Off	On	0,099990
1245,126190	0x27	Stop	CCW	Off	On	On	On	0,000020
1245,126210	0x25	Stop	CCW	Off	On	Off	On	0,100060
1245,226270	0x27	Stop	CCW	Off	On	On	On	0,000015
1245,226285	0x25	Stop	CCW	Off	On	Off	On	0,099935
1245,326220	0x27	Stop	CCW	Off	On	On	On	0,000020
1245,326240	0x25	Stop	CCW	Off	On	Off	On	0,100065
1245,426305	0x27	Stop	CCW	Off	On	On	On	0,000020
1245,426325	0x25	Stop	CCW	Off	On	Off	On	0,099935
1245,526260	0x27	Stop	CCW	Off	On	On	On	0,000020
1245,526280	0x25	Stop	CCW	Off	On	Off	On	0,100055
1245,626335	0x27	Stop	CCW	Off	On	On	On	0,000020
1245,626355	0x25	Stop	CCW	Off	On	Off	On	0,100065
1245,726420	0x27	Stop	CCW	Off	On	On	On	0,000020
1245,726440	0x25	Stop	CCW	Off	On	Off	On	0,099935
1245,826375	0x27	Stop	CCW	Off	On	On	On	0,000020
1245,826395	0x25	Stop	CCW	Off	On	Off	On	0,100065
1245,926460	0x27	Stop	CCW	Off	On	On	On	0,000015
1245,926475	0x25	Stop	CCW	Off	On	Off	On	0,099950
1246,026425	0x27	Stop	CCW	Off	On	On	On	0,000020
1246,026445	0x25	Stop	CCW	Off	On	Off	On	0,099990
1246,126435	0x27	Stop	CCW	Off	On	On	On	0,000015
1246,126450	0x25	Stop	CCW	Off	On	Off	On	0,100060
1246,226510	0x27	Stop	CCW	Off	On	On	On	0,000020
1246,226530	0x25	Stop	CCW	Off	On	Off	On	0,099935
1246,326465	0x27	Stop	CCW	Off	On	On	On	0,000020
1246,326485	0x25	Stop	CCW	Off	On	Off	On	0,100060
1246,426545	0x27	Stop	CCW	Off	On	On	On	0,000020
1246,426565	0x25	Stop	CCW	Off	On	Off	On	0,100065
1246,526630	0x27	Stop	CCW	Off	On	On	On	0,000020
1246,526650	0x25	Stop	CCW	Off	On	Off	On	0,099930
1246,626580	0x27	Stop	CCW	Off	On	On	On	0,000020
1246,626600	0x25	Stop	CCW	Off	On	Off	On	0,100065
1246,726665	0x27	Stop	CCW	Off	On	On	On	0,000020
1246,726685	0x25	Stop	CCW	Off	On	Off	On	0,099935
1246,826620	0x27	Stop	CCW	Off	On	On	On	0,000015
1246,826635	0x25	Stop	CCW	Off	On	Off	On	0,100065
1246,926700	0x27	Stop	CCW	Off	On	On	On	0,000020
1246,926720	0x25	Stop	CCW	Off	On	Off	On	0,099950
1247,026670	0x27	Stop	CCW	Off	On	On	On	0,000015
1247,026685	0x25	Stop	CCW	Off	On	Off	On	0,099985
1247,126670	0x27	Stop	CCW	Off	On	On	On	0,000020
1247,126690	0x25	Stop	CCW	Off	On	Off	On	0,100065
1247,226755	0x27	Stop	CCW	Off	On	On	On	0,000020
1247,226775	0x25	Stop	CCW	Off	On	Off	On	0,099935
1247,326710	0x27	Stop	CCW	Off	On	On	On	0,000020
1247,326730	0x25	Stop	CCW	Off	On	Off	On	0,100060
1247,426790	0x27	Stop	CCW	Off	On	On	On	0,000015
1247,426805	0x25	Stop	CCW	Off	On	Off	On	0,100070
1247,526875	0x27	Stop	CCW	Off	On	On	On	0,000020
1247,526895	0x25	Stop	CCW	Off	On	Off	On	0,099930
1247,626825	0x27	Stop	CCW	Off	On	On	On	0,000020
1247,626845	0x25	Stop	CCW	Off	On	Off	On	0,100065
1247,726910	0x27	Stop	CCW	Off	On	On	On	0,000015
1247,726925	0x25	Stop	CCW	Off	On	Off	On	0,099930
1247,826855	0x27	Stop	CCW	Off	On	On	On	0,000020
1247,826875	0x25	Stop	CCW	Off	On	Off	On	0,100075
1247,926950	0x27	Stop	CCW	Off	On	On	On	0,000015
1247,926965	0x25	Stop	CCW	Off	On	Off	On	0,099950
1248,026915	0x27	Stop	CCW	Off	On	On	On	0,000020
1248,026935	0x25	Stop	CCW	Off	On	Off	On	0,099985
1248,126920	0x27	Stop	CCW	Off	On	On	On	0,000020
1248,126940	0x25	Stop	CCW	Off	On	Off	On	0,100070
1248,227010	0x27	Stop	CCW	Off	On	On	On	0,000020
1248,227030	0x25	Stop	CCW	Off	On	Off	On	0,099935
1248,326965	0x27	Stop	CCW	Off	On	On	On	0,000015
1248,326980	0x25	Stop	CCW	Off	On	Off	On	0,100060
1248,427040	0x27	Stop	CCW	Off	On	On	On	0,000020
1248,427060	0x25	Stop	CCW	Off	On	Off	On	0,099935
1248,526995	0x27	Stop	CCW	Off	On	On	On	0,000020
1248,527015	0x25	Stop	CCW	Off	On	Off	On	0,100065
1248,627080	0x27	Stop	CCW	Off	On	On	On	0,000020
1248,627100	0x25	Stop	CCW	Off	On	Off	On	0,100060
1248,727160	0x27	Stop	CCW	Off	On	On	On	0,000020
1248,727180	0x25	Stop	CCW	Off	On	Off	On	0,099930
1248,827110	0x27	Stop	CCW	Off	On	On	On	0,000020
1248,827130	0x25	Stop	CCW	Off	On	Off	On	0,100070
1248,927200	0x27	Stop	CCW	Off	On	On	On	0,000020
1248,927220	0x25	Stop	CCW	Off	On	Off	On	0,099945
1249,027165	0x27	Stop	CCW	Off	On	On	On	0,000020
1249,027185	0x25	Stop	CCW	Off	On	Off	On	0,099990
1249,127175	0x27	Stop	CCW	Off	On	On	On	0,000015
1249,127190	0x25	Stop	CCW	Off	On	Off	On	0,100060
1249,227250	0x27	Stop	CCW	Off	On	On	On	0,000020
1249,227270	0x25	Stop	CCW	Off	On	Off	On	0,099940
1249,327210	0x27	Stop	CCW	Off	On	On	On	0,000015
1249,327225	0x25	Stop	CCW	Off	On	Off	On	0,100060
1249,427285	0x27	Stop	CCW	Off	On	On	On	0,000020
1249,427305	0x25	Stop	CCW	Off	On	Off	On	0,099935
1249,527240	0x27	Stop	CCW	Off	On	On	On	0,000020
1249,527260	0x25	Stop	CCW	Off	On	Off	On	0,100065
1249,627325	0x27	Stop	CCW	Off	On	On	On	0,000015
1249,627340	0x25	Stop	CCW	Off	On	Off	On	0,100065
1249,727405	0x27	Stop	CCW	Off	On	On	On	0,000020
1249,727425	0x25	Stop	CCW	Off	On	Off	On	0,099930
1249,827355	0x27	Stop	CCW	Off	On	On	On	0,000020
1249,827375	0x25	Stop	CCW	Off	On	Off	On	0,100065
1249,927440	0x27	Stop	CCW	Off	On	On	On	0,000015
1249,927455	0x25	Stop	CCW	Off	On	Off	On	0,099955
1250,027410	0x27	Stop	CCW	Off	On	On	On	0,000020
1250,027430	0x25	Stop	CCW	Off	On	Off	On	0,099985
1250,127415	0x27	Stop	CCW	Off	On	On	On	0,000020
1250,127435	0x25	Stop	CCW	Off	On	Off	On	0,100060
1250,227495	0x27	Stop	CCW	Off	On	On	On	0,000020
1250,227515	0x25	Stop	CCW	Off	On	Off	On	0,099935
1250,327450	0x27	Stop	CCW	Off	On	On	On	0,000020
1250,327470	0x25	Stop	CCW	Off	On	Off	On	0,100060
1250,427530	0x27	Stop	CCW	Off	On	On	On	0,000020
1250,427550	0x25	Stop	CCW	Off	On	Off	On	0,099935
1250,527485	0x27	Stop	CCW	Off	On	On	On	0,000020
1250,527505	0x25	Stop	CCW	Off	On	Off	On	0,100055
1250,627560	0x27	Stop	CCW	Off	On	On	On	0,000020
1250,627580	0x25	Stop	CCW	Off	On	Off	On	0,100070
1250,727650	0x27	Stop	CCW	Off	On	On	On	0,000020
1250,727670	0x25	Stop	CCW	Off	On	Off	On	0,099930
1250,827600	0x27	Stop	CCW	Off	On	On	On	0,000020
1250,827620	0x25	Stop	CCW	Off	On	Off	On	0,100060
1250,927680	0x27	Stop	CCW	Off	On	On	On	0,000020
1250,927700	0x25	Stop	CCW	Off	On	Off	On	0,099955
1251,027655	0x27	Stop	CCW	Off	On	On	On	0,000015
1251,027670	0x25	Stop	CCW	Off	On	Off	On	0,099990
1251,127660	0x27	Stop	CCW	Off	On	On	On	0,000020
1251,127680	0x25	Stop	CCW	Off	On	Off	On	0,100060
1251,227740	0x27	Stop	CCW	Off	On	On	On	0,000015
1251,227755	0x25	Stop	CCW	Off	On	Off	On	0,099935
1251,327690	0x27	Stop	CCW	Off	On	On	On	0,000020
1251,327710	0x25	Stop	CCW	Off	On	Off	On	0,100065
1251,427775	0x27	Stop	CCW	Off	On	On	On	0,000020
1251,427795	0x25	Stop	CCW	Off	On	Off	On	0,099935
1251,527730	0x27	Stop	CCW	Off	On	On	On	0,000015
1251,527745	0x25	Stop	CCW	Off	On	Off	On	0,100060
1251,627805	0x27	Stop	CCW	Off	On	On	On	0,000020
1251,627825	0x25	Stop	CCW	Off	On	Off	On	0,100070
1251,727895	0x27	Stop	CCW	Off	On	On	On	0,000015
1251,727910	0x25	Stop	CCW	Off	On	Off	On	0,099935
1251,827845	0x27	Stop	CCW	Off	On	On	On	0,000015
1251,827860	0x25	Stop	CCW	Off	On	Off	On	0,100065
1251,927925	0x27	Stop	CCW	Off	On	On	On	0,000020
1251,927945	0x25	Stop	CCW	Off	On	Off	On	0,099945
1252,027890	0x27	Stop	CCW	Off	On	On	On	0,000020
1252,027910	0x25	Stop	CCW	Off	On	Off	On	0,100000
1252,127910	0x27	Stop	CCW	Off	On	On	On	0,000020
1252,127930	0x25	Stop	CCW	Off	On	Off	On	0,100055
1252,227985	0x27	Stop	CCW	Off	On	On	On	0,000020
1252,228005	0x25	Stop	CCW	Off	On	Off	On	0,099935
1252,327940	0x27	Stop	CCW	Off	On	On	On	0,000020
1252,327960	0x25	Stop	CCW	Off	On	Off	On	0,100070
1252,428030	0x27	Stop	CCW	Off	On	On	On	0,000020
1252,428050	0x25	Stop	CCW	Off	On	Off	On	0,099935
1252,527985	0x27	Stop	CCW	Off	On	On	On	0,000020
1252,528005	0x25	Stop	CCW	Off	On	Off	On	0,100055
1252,628060	0x27	Stop	CCW	Off	On	On	On	0,000020
1252,628080	0x25	Stop	CCW	Off	On	Off	On	0,099935
1252,728015	0x27	Stop	CCW	Off	On	On	On	0,000020
1252,728035	0x25	Stop	CCW	Off	On	Off	On	0,100065
1252,828100	0x27	Stop	CCW	Off	On	On	On	0,000020
1252,828120	0x25	Stop	CCW	Off	On	Off	On	0,100060
1252,928180	0x27	Stop	CCW	Off	On	On	On	0,000020
1252,928200	0x25	Stop	CCW	Off	On	Off	On	0,099950
1253,028150	0x27	Stop	CCW	Off	On	On	On	0,000015
1253,028165	0x25	Stop	CCW	Off	On	Off	On	0,099995
1253,128160	0x27	Stop	CCW	Off	On	On	On	0,000020
1253,128180	0x25	Stop	CCW	Off	On	Off	On	0,100055
1253,228235	0x27	Stop	CCW	Off	On	On	On	0,000020
1253,228255	0x25	Stop	CCW	Off	On	Off	On	0,099930
1253,328185	0x27	Stop	CCW	Off	On	On	On	0,000020
1253,328205	0x25	Stop	CCW	Off	On	Off	On	0,100060
1253,428265	0x27	Stop	CCW	Off	On	On	On	0,000015
1253,428280	0x25	Stop	CCW	Off	On	Off	On	0,099940
1253,528220	0x27	Stop	CCW	Off	On	On	On	0,000020
1253,528240	0x25	Stop	CCW	Off	On	Off	On	0,100060
1253,628300	0x27	Stop	CCW	Off	On	On	On	0,000015
1253,628315	0x25	Stop	CCW	Off	On	Off	On	0,100065
1253,728380	0x27	Stop	CCW	Off	On	On	On	0,000020
1253,728400	0x25	Stop	CCW	Off	On	Off	On	0,099935
1253,828335	0x27	Stop	CCW	Off	On	On	On	0,000020
1253,828355	0x25	Stop	CCW	Off	On	Off	On	0,100065
1253,928420	0x27	Stop	CCW	Off	On	On	On	0,000020
1253,928440	0x25	Stop	CCW	Off	On	Off	On	0,099945
1254,028385	0x27	Stop	CCW	Off	On	On	On	0,000020
1254,028405	0x25	Stop	CCW	Off	On	Off	On	0,099990
1254,128395	0x27	Stop	CCW	Off	On	On	On	0,000015
1254,128410	0x25	Stop	CCW	Off	On	Off	On	0,100065
1254,228475	0x27	Stop	CCW	Off	On	On	On	0,000020
1254,228495	0x25	Stop	CCW	Off	On	Off	On	0,099935
1254,328430	0x27	Stop	CCW	Off	On	On	On	0,000020
1254,328450	0x25	Stop	CCW	Off	On	Off	On	0,100055
1254,428505	0x27	Stop	CCW	Off	On	On	On	0,000020
1254,428525	0x25	Stop	CCW	Off	On	Off	On	0,099940
1254,528465	0x27	Stop	CCW	Off	On	On	On	0,000020
1254,528485	0x25	Stop	CCW	Off	On	Off	On	0,100055
1254,628540	0x27	Stop	CCW	Off	On	On	On	0,000020
1254,628560	0x25	Stop	CCW	Off	On	Off	On	0,100065
1254,728625	0x27	Stop	CCW	Off	On	On	On	0,000020
1254,728645	0x25	Stop	CCW	Off	On	Off	On	0,099930
1254,828575	0x27	Stop	CCW	Off	On	On	On	0,000020
1254,828595	0x25	Stop	CCW	Off	On	Off	On	0,100070
1254,928665	0x27	Stop	CCW	Off	On	On	On	0,000015
1254,928680	0x25	Stop	CCW	Off	On	Off	On	0,099950
1255,028630	0x27	Stop	CCW	Off	On	On	On	0,000020
1255,028650	0x25	Stop	CCW	Off	On	Off	On	0,099985
1255,128635	0x27	Stop	CCW	Off	On	On	On	0,000020
1255,128655	0x25	Stop	CCW	Off	On	Off	On	0,100065
1255,228720	0x27	Stop	CCW	Off	On	On	On	0,000020
1255,228740	0x25	Stop	CCW	Off	On	Off	On	0,099935
1255,328675	0x27	Stop	CCW	Off	On	On	On	0,000020
1255,328695	0x25	Stop	CCW	Off	On	Off	On	0,100055
1255,428750	0x27	Stop	CCW	Off	On	On	On	0,000020
1255,428770	0x25	Stop	CCW	Off	On	Off	On	0,099935
1255,528705	0x27	Stop	CCW	Off	On	On	On	0,000020
1255,528725	0x25	Stop	CCW	Off	On	Off	On	0,100060
1255,628785	0x27	Stop	CCW	Off	On	On	On	0,000020
1255,628805	0x25	Stop	CCW	Off	On	Off	On	0,100065
1255,728870	0x27	Stop	CCW	Off	On	On	On	0,000020
1255,728890	0x25	Stop	CCW	Off	On	Off	On	0,099930
1255,828820	0x27	Stop	CCW	Off	On	On	On	0,000020
1255,828840	0x25	Stop	CCW	Off	On	Off	On	0,100065
1255,928905	0x27	Stop	CCW	Off	On	On	On	0,000020
1255,928925	0x25	Stop	CCW	Off	On	Off	On	0,099950
1256,028875	0x27	Stop	CCW	Off	On	On	On	0,000015
1256,028890	0x25	Stop	CCW	Off	On	Off	On	0,099990
1256,128880	0x27	Stop	CCW	Off	On	On	On	0,000020
1256,128900	0x25	Stop	CCW	Off	On	Off	On	0,100060
1256,228960	0x27	Stop	CCW	Off	On	On	On	0,000015
1256,228975	0x25	Stop	CCW	Off	On	Off	On	0,099945
1256,328920	0x27	Stop	CCW	Off	On	On	On	0,000020
1256,328940	0x25	Stop	CCW	Off	On	Off	On	0,100055
1256,428995	0x27	Stop	CCW	Off	On	On	On	0,000020
1256,429015	0x25	Stop	CCW	Off	On	Off	On	0,099935
1256,528950	0x27	Stop	CCW	Off	On	On	On	0,000015
1256,528965	0x25	Stop	CCW	Off	On	Off	On	0,100070
1256,629035	0x27	Stop	CCW	Off	On	On	On	0,000020
1256,629055	0x25	Stop	CCW	Off	On	Off	On	0,100060
1256,729115	0x27	Stop	CCW	Off	On	On	On	0,000020
1256,729135	0x25	Stop	CCW	Off	On	Off	On	0,099930
1256,829065	0x27	Stop	CCW	Off	On	On	On	0,000020
1256,829085	0x25	Stop	CCW	Off	On	Off	On	0,100060
1256,929145	0x27	Stop	CCW	Off	On	On	On	0,000020
1256,929165	0x25	Stop	CCW	Off	On	Off	On	0,099950
1257,029115	0x27	Stop	CCW	Off	On	On	On	0,000020
1257,029135	0x25	Stop	CCW	Off	On	Off	On	0,099990
1257,129125	0x27	Stop	CCW	Off	On	On	On	0,000020
1257,129145	0x25	Stop	CCW	Off	On	Off	On	0,100055
1257,229200	0x27	Stop	CCW	Off	On	On	On	0,000020
1257,229220	0x25	Stop	CCW	Off	On	Off	On	0,099940
1257,329160	0x27	Stop	CCW	Off	On	On	On	0,000020
1257,329180	0x25	Stop	CCW	Off	On	Off	On	0,100055
1257,429235	0x27	Stop	CCW	Off	On	On	On	0,000020
1257,429255	0x25	Stop	CCW	Off	On	Off	On	0,099935
1257,529190	0x27	Stop	CCW	Off	On	On	On	0,000020
1257,529210	0x25	Stop	CCW	Off	On	Off	On	0,100060
1257,629270	0x27	Stop	CCW	Off	On	On	On	0,000020
1257,629290	0x25	Stop	CCW	Off	On	Off	On	0,100065
1257,729355	0x27	Stop	CCW	Off	On	On	On	0,000020
1257,729375	0x25	Stop	CCW	Off	On	Off	On	0,099930
1257,829305	0x27	Stop	CCW	Off	On	On	On	0,000020
1257,829325	0x25	Stop	CCW	Off	On	Off	On	0,100065
1257,929390	0x27	Stop	CCW	Off	On	On	On	0,000020
1257,929410	0x25	Stop	CCW	Off	On	Off	On	0,099950
1258,029360	0x27	Stop	CCW	Off	On	On	On	0,000020
1258,029380	0x25	Stop	CCW	Off	On	Off	On	0,099990
1258,129370	0x27	Stop	CCW	Off	On	On	On	0,000020
1258,129390	0x25	Stop	CCW	Off	On	Off	On	0,100055
1258,229445	0x27	Stop	CCW	Off	On	On	On	0,000020
1258,229465	0x25	Stop	CCW	Off	On	Off	On	0,099935
1258,329400	0x27	Stop	CCW	Off	On	On	On	0,000020
1258,329420	0x25	Stop	CCW	Off	On	Off	On	0,100060
1258,429480	0x27	Stop	CCW	Off	On	On	On	0,000020
1258,429500	0x25	Stop	CCW	Off	On	Off	On	0,099935
1258,529435	0x27	Stop	CCW	Off	On	On	On	0,000020
1258,529455	0x25	Stop	CCW	Off	On	Off	On	0,100060
1258,629515	0x27	Stop	CCW	Off	On	On	On	0,000020
1258,629535	0x25	Stop	CCW	Off	On	Off	On	0,100065
1258,729600	0x27	Stop	CCW	Off	On	On	On	0,000020
1258,729620	0x25	Stop	CCW	Off	On	Off	On	0,099930
1258,829550	0x27	Stop	CCW	Off	On	On	On	0,000020
1258,829570	0x25	Stop	CCW	Off	On	Off	On	0,100065
1258,929635	0x27	Stop	CCW	Off	On	On	On	0,000020
1258,929655	0x25	Stop	CCW	Off	On	Off	On	0,099945
1259,029600	0x27	Stop	CCW	Off	On	On	On	0,000020
1259,029620	0x25	Stop	CCW	Off	On	Off	On	0,099995
1259,129615	0x27	Stop	CCW	Off	On	On	On	0,000020
1259,129635	0x25	Stop	CCW	Off	On	Off	On	0,100055
1259,229690	0x27	Stop	CCW	Off	On	On	On	0,000020
1259,229710	0x25	Stop	CCW	Off	On	Off	On	0,099935
1259,329645	0x27	Stop	CCW	Off	On	On	On	0,000015
1259,329660	0x25	Stop	CCW	Off	On	Off	On	0,100065
1259,429725	0x27	Stop	CCW	Off	On	On	On	0,000020
1259,429745	0x25	Stop	CCW	Off	On	Off	On	0,099935
1259,529680	0x27	Stop	CCW	Off	On	On	On	0,000020
1259,529700	0x25	Stop	CCW	Off	On	Off	On	0,100060
1259,629760	0x27	Stop	CCW	Off	On	On	On	0,000015
1259,629775	0x25	Stop	CCW	Off	On	Off	On	0,100065
1259,729840	0x27	Stop	CCW	Off	On	On	On	0,000020
1259,729860	0x25	Stop	CCW	Off	On	Off	On	0,099935
1259,829795	0x27	Stop	CCW	Off	On	On	On	0,000020
1259,829815	0x25	Stop	CCW	Off	On	Off	On	0,100065
1259,929880	0x27	Stop	CCW	Off	On	On	On	0,000015
1259,929895	0x25	Stop	CCW	Off	On	Off	On	0,099950
1260,029845	0x27	Stop	CCW	Off	On	On	On	0,000020
1260,029865	0x25	Stop	CCW	Off	On	Off	On	0,099995
1260,129860	0x27	Stop	CCW	Off	On	On	On	0,000015
1260,129875	0x25	Stop	CCW	Off	On	Off	On	0,100060
1260,229935	0x27	Stop	CCW	Off	On	On	On	0,000020
1260,229955	0x25	Stop	CCW	Off	On	Off	On	0,099930
1260,329885	0x27	Stop	CCW	Off	On	On	On	0,000020
1260,329905	0x25	Stop	CCW	Off	On	Off	On	0,100060
1260,429965	0x27	Stop	CCW	Off	On	On	On	0,000020
1260,429985	0x25	Stop	CCW	Off	On	Off	On	0,099945
1260,529930	0x27	Stop	CCW	Off	On	On	On	0,000020
1260,529950	0x25	Stop	CCW	Off	On	Off	On	0,100055
1260,630005	0x27	Stop	CCW	Off	On	On	On	0,000020
1260,630025	0x25	Stop	CCW	Off	On	Off	On	0,100065
1260,730090	0x27	Stop	CCW	Off	On	On	On	0,000020
1260,730110	0x25	Stop	CCW	Off	On	Off	On	0,099940
1260,830050	0x27	Stop	CCW	Off	On	On	On	0,000020
1260,830070	0x25	Stop	CCW	Off	On	Off	On	0,100060
1260,930130	0x27	Stop	CCW	Off	On	On	On	0,000020
1260,930150	0x25	Stop	CCW	Off	On	Off	On	0,099945
1261,030095	0x27	Stop	CCW	Off	On	On	On	0,000020
1261,030115	0x25	Stop	CCW	Off	On	Off	On	0,099985
1261,130100	0x27	Stop	CCW	Off	On	On	On	0,000020
